article_id,symbol,company,date_publication,source,api_source,titre,contenu,score_sentiment,sentiment,confiance,poids,score_pondere,url,date_analyse,ajout_date,query_used
66efe545e6b1ea17,GOOGL,Google,2026-04-28,Barchart.com,newsapi,What Are Wall Street Analysts' Target Price for Alphabet Stock?,"What Are Wall Street Analysts' Target Price for Alphabet Stock?. Commanding a market cap of $4.2 trillion, Alphabet Inc. (GOOGL) is the parent company of Google and one of the worlds most dominant technology companies. The Mountain View, California-based company o… [+2351 chars]",0.0,neutral,0.897,1.58,0.0,https://www.barchart.com/story/news/1557616/what-are-wall-street-analysts-target-price-for-alphabet-stock,2026-04-29 20:27:45,2026-04-29,
9d864b86fa9c88d8,GOOGL,Google,2026-04-27,Barchart.com,newsapi,Intel Stock Surges 130% So Far in 2026 — Can INTC Continue Its Bull Run?,"Intel Stock Surges 130% So Far in 2026 — Can INTC Continue Its Bull Run?. Shares of Intel Corporation (INTC) have witnessed an extraordinary rally in 2026, advancing about 130% year-to-date (YTD) following a sharp post-earnings surge of 23.6% on Friday. The latest surge in… [+5295 chars]",0.94,positive,0.94,1.3,1.219,https://www.barchart.com/story/news/1538912/intel-stock-surges-130-so-far-in-2026-can-intc-continue-its-bull-run,2026-04-29 20:27:45,2026-04-29,
37f78dc116bb0352,GOOGL,Google,2026-04-27,Barchart.com,newsapi,Apple Is Falling Behind in AI. Will a New CEO Revive Apple Stock?,"Apple Is Falling Behind in AI. Will a New CEO Revive Apple Stock?. Apple (AAPL) has officially announced that Tim Cook will step down as CEO and transition into executive chairman, with John Ternus taking over the reins on Sept. 1, 2026. Despite strong financials, A… [+5282 chars]",-0.825,negative,0.825,1.3,-1.069,https://www.barchart.com/story/news/1540837/apple-is-falling-behind-in-ai-will-a-new-ceo-revive-apple-stock,2026-04-29 20:27:45,2026-04-29,
22ca381796483a94,GOOGL,Google,2026-04-29,Business Standard,gnews,"Telecom stocks Bharti Airtel, Vodafone Idea gain up to 6% on huge volumes","Telecom stocks Bharti Airtel, Vodafone Idea gain up to 6% on huge volumes. Telecom players continue to gain market share, supported by higher customer stickiness, improving financial performance, and favourable market conditions.
Telecom stocks rallied up to 6% in Wednesday's trading session.
Deepak...",0.952,positive,0.952,1.56,1.485,https://www.business-standard.com/markets/news/telecom-stocks-bharti-airtel-vodafone-idea-gain-up-to-6-on-huge-volumes-126042900408_1.html,2026-04-29 20:27:45,2026-04-29,
493eff104382e365,GOOGL,Google,2026-04-27,Trefis,newsapi,At $265: How Amazon Stock Is Getting Rerated,"At $265: How Amazon Stock Is Getting Rerated. Photo by BoliviaInteligente on Unsplash
Amazon (AMZN) stock recently crossed its 52-week high to trade near $265, posting a 16% year-to-date gain. At that level, the 34x forward multiple leads many … [+3513 chars]",0.893,positive,0.893,1.3,1.158,https://www.trefis.com/articles/597574/at-265-how-amazon-stock-is-getting-rerated/2026-04-27,2026-04-29 20:27:45,2026-04-29,
78e9a478079c1cdc,GOOGL,Google,2026-04-27,Investopedia,newsapi,5 Things to Know Before the Stock Market Opens,"5 Things to Know Before the Stock Market Opens. The S&amp;P 500 and Nasdaq Composite have hit a series of record highs recently.Credit: Charly Triballeau / AFP / Getty Images
Stock futures are little changed Monday as investors await more news on… [+4872 chars]",0.0,neutral,0.387,1.08,0.0,https://www.investopedia.com/5-things-to-know-before-the-stock-market-opens-april-27-2026-11958987,2026-04-29 20:27:46,2026-04-29,
1b31f9cf291e8a2f,GOOGL,Google,2026-04-29,The Guardian,gnews,Tech giants’ results show rosy outlook for AI boom and US stock market,"Tech giants’ results show rosy outlook for AI boom and US stock market. Unusual simultaneous reports of financial results by several of the US’s largest tech companies gave positive indications for the stock market despite widespread fears of an AI bubble on Wednesday.
Four of the so-called Magnific...",0.856,positive,0.856,1.56,1.335,https://www.theguardian.com/technology/2026/apr/29/earnings-ai-boom-us-stock-markets,2026-04-30 20:21:05,2026-04-30,
eaf7d8035e83c586,GOOGL,Google,2026-04-28,Investopedia,newsapi,Google Faces a Rising Bar to Impress Investors With Its Results,"Google Faces a Rising Bar to Impress Investors With Its Results. Alphabet reports earnings alongside several of its big tech peers on Wednesday.Credit: Matthias Balk / picture alliance / Getty Images
Key Takeaways
<ul><li>Expectations are rising ahead of Google … [+1946 chars]",0.941,positive,0.941,1.58,1.491,https://www.investopedia.com/google-faces-a-rising-bar-to-impress-investors-with-its-results-11960342,2026-04-30 20:21:05,2026-04-30,
873eea31e7d69d9b,GOOGL,Google,2026-04-29,U.S. News & World Report,gnews,Alphabet's First-Quarter Profit Soars as Google's Big AI Bets Help Push Stock to New Highs,"Alphabet's First-Quarter Profit Soars as Google's Big AI Bets Help Push Stock to New Highs. Google’s transition into the era of artificial intelligence continued to pay off for its corporate parent, Alphabet Inc., which on Wednesday announced another quarter of the stellar growth that helped to more...",0.934,positive,0.934,1.56,1.456,https://www.usnews.com/news/technology/articles/2026-04-29/alphabets-first-quarter-profit-soars-as-googles-big-ai-bets-help-push-stock-to-new-highs,2026-04-30 20:21:05,2026-04-30,
61dfd05926488f2a,GOOGL,Google,2026-04-29,Barchart,gnews,Alphabet's first-quarter profit soars as Google's big AI bets help push stock to new highs,"Alphabet's first-quarter profit soars as Google's big AI bets help push stock to new highs. Google’s transition into the era of artificial intelligence continued to pay off for its corporate parent, Alphabet Inc., which on Wednesday announced another quarter of the stellar growth that helped to more...",0.932,positive,0.932,1.56,1.454,https://www.barchart.com/story/news/1601066/alphabet-s-first-quarter-profit-soars-as-google-s-big-ai-bets-help-push-stock-to-new-highs,2026-04-30 20:21:06,2026-04-30,
92ee3b653c4ce82d,GOOGL,Google,2026-04-30,Livemint,gnews,"Gift Nifty, US Fed, oil prices to Microsoft, Google, Meta earnings: 15 things that changed for stock market overnight","Gift Nifty, US Fed, oil prices to Microsoft, Google, Meta earnings: 15 things that changed for stock market overnight. The Indian stock market benchmark indices, Sensex and Nifty 50, are expected to open lower on Thursday, following weakness in global markets after a stalemate in US-Iran peace talks...",-0.966,negative,0.966,1.56,-1.508,https://www.livemint.com/market/stock-market-news/gift-nifty-us-fed-oil-prices-to-microsoft-google-meta-earnings-15-things-that-changed-for-stock-market-overnight-11777512845373.html,2026-04-30 20:21:06,2026-04-30,
def4fc8470c5623b,GOOGL,Google,2026-04-28,Yahoo Entertainment,newsapi,"KeyBanc Raised the Price Target on Alphabet (GOOGL), Says Wall Street Underestimating Google Cloud Potential","KeyBanc Raised the Price Target on Alphabet (GOOGL), Says Wall Street Underestimating Google Cloud Potential. On April 20, KeyBanc analyst Justin Patterson reiterated a Buy rating on Alphabet Inc. (NASDAQ:GOOGL) and raised the price target from $370 to $380. Analysts expect Alphabet Inc. (NASDAQ:GOO...",0.94,positive,0.94,1.3,1.218,https://finance.yahoo.com/markets/stocks/articles/keybanc-raised-price-target-alphabet-175014551.html,2026-04-30 20:21:06,2026-04-30,
1e7c556f28a3135b,GOOGL,Google,2026-04-29,The Economic Times,gnews,"Google stock price, Alphabet earnings, revenue and profit rise after AI drives quarterly results","Google stock price, Alphabet earnings, revenue and profit rise after AI drives quarterly results. Synopsis
Google stock price, Alphabet earnings, revenue and profit moved higher after the company reported strong quarterly results. The company posted $62.6 billion profit and nearly $110 billion reven...",0.914,positive,0.914,1.56,1.426,https://economictimes.indiatimes.com/news/international/us/google-stock-price-alphabet-earnings-revenue-and-profit-rise-after-ai-drives-quarterly-results/articleshow/130617733.cms,2026-04-30 20:21:06,2026-04-30,
607d1726505fb5db,GOOGL,Google,2026-04-29,WDIV ClickOnDetroit,gnews,Alphabet's first-quarter profit soars as Google's big AI bets help push stock to new highs,"Alphabet's first-quarter profit soars as Google's big AI bets help push stock to new highs. Google’s transition into the era of artificial intelligence continued to pay off for its corporate parent, Alphabet Inc., which on Wednesday announced another quarter of the stellar growth that helped to more...",0.932,positive,0.932,1.56,1.454,https://www.clickondetroit.com/business/2026/04/29/alphabets-first-quarter-profit-soars-as-googles-big-ai-bets-help-push-stock-to-new-highs/,2026-04-30 20:21:06,2026-04-30,
65f7bf56895d0561,GOOGL,Google,2026-04-29,The Atlanta Journal-Constitution,gnews,Alphabet's first-quarter profit soars as Google's big AI bets help push stock to new highs,"Alphabet's first-quarter profit soars as Google's big AI bets help push stock to new highs. Google’s transition into the era of artificial intelligence continued to pay off for its corporate parent, Alphabet Inc., which on Wednesday announced another quarter of the stellar growth that helped to more...",0.937,positive,0.937,1.56,1.461,https://www.ajc.com/news/2026/04/alphabets-first-quarter-profit-soars-as-googles-big-ai-bets-help-push-stock-to-new-highs/,2026-04-30 20:21:07,2026-04-30,
811ea9e94e4d24b5,GOOGL,Google,2026-04-29,24/7 Wall St.,newsapi,"S&P 500 Holds Steady as Big Tech Earnings, Fed Decision and Oil Prices Collide","S&P 500 Holds Steady as Big Tech Earnings, Fed Decision and Oil Prices Collide. Quick Read
<ul><li>Alphabet (GOOGL), Meta Platforms (META), and Microsoft (MSFT) all report earnings after the bell tonight alongside Amazon (Nasdaq: AMZN), making Big Tech earnings a major catalyst… [+4435 chars]",0.624,positive,0.624,1.3,0.809,https://247wallst.com/investing/2026/04/29/sp-500-holds-steady-as-big-tech-earnings-fed-decision-and-oil-prices-collide/,2026-05-01 20:13:44,2026-05-01,
3b29429f6af9e5b6,GOOGL,Google,2026-04-29,Barchart.com,newsapi,Why Dan Ives Is Betting on 35% Upside for Oracle Stock: This ‘Secret Sauce’ Will Make ORCL a Key Part of the ‘AI Revolution’,"Why Dan Ives Is Betting on 35% Upside for Oracle Stock: This ‘Secret Sauce’ Will Make ORCL a Key Part of the ‘AI Revolution’. There he is. He has done it again. As the AI infrastructure buildout gets stronger and stronger, one of the sector's most vociferous cheerleaders and popular Wedbush analyst,...",0.0,neutral,0.783,1.58,0.0,https://www.barchart.com/story/news/1604257/why-dan-ives-is-betting-on-35-upside-for-oracle-stock-this-secret-sauce-will-make-orcl-a-key-part-of-the-ai-revolution,2026-05-01 20:13:44,2026-05-01,
495cb0eb64291e6d,GOOGL,Google,2026-04-30,Kiplinger,gnews,Dow Adds 790 Points on Caterpillar Earnings: Stock Market Today,"Dow Adds 790 Points on Caterpillar Earnings: Stock Market Today. Stocks gained ground Thursday on well-received earnings from a pair of blue chips. While upside was contained early on by a few disappointing mega-cap results and uneven economic data, the main equity indexes rallied into the close to ...",0.824,positive,0.824,1.32,1.087,https://www.kiplinger.com/investing/stocks/dow-adds-790-points-on-caterpillar-earnings-stock-market-today,2026-05-01 20:13:44,2026-05-01,
e70a435747183458,GOOGL,Google,2026-04-29,The Guardian,gnews,Tech giants’ results show rosy outlook for AI boom and US stock market,"Tech giants’ results show rosy outlook for AI boom and US stock market. Unusual simultaneous reports of financial results by several of the US’s largest tech companies gave positive indications for the stock market despite widespread fears of an AI bubble on Wednesday.
Four of the so-called Magnific...",0.813,positive,0.813,1.32,1.073,https://www.theguardian.com/technology/2026/apr/29/earnings-ai-boom-us-stock-markets,2026-05-01 20:13:44,2026-05-01,
28b2c7c8e63b397a,GOOGL,Google,2026-04-28,Cointelegraph,newsapi,Bitcoin rally falters as AI industry weakens and CLARITY Act approval odds fall,"Bitcoin rally falters as AI industry weakens and CLARITY Act approval odds fall. Key takeaways:
<ul><li>Stalled progress on the CLARITY Act and hiccups in AI industry revenue weighed heavily on Bitcoin traders sentiment.</li><li>Global instability and US economic concerns may ad… [+2665 chars]",-0.97,negative,0.97,1.3,-1.256,https://cointelegraph.com/markets/bitcoin-rally-falters-as-ai-industry-weakens-and-clarity-act-approval-odds-fall,2026-05-01 20:13:45,2026-05-01,
b730941700419275,GOOGL,Google,2026-04-30,Finbold,gnews,Wall Street sets Google stock price target,"Wall Street sets Google stock price target. Pivotal Research raised its Google (NASDAQ: GOOGL) stock price target from $420 to a Street-high $470 on Wednesday, April 29, while keeping a ‘Buy’ rating.
The upgrade follows a strong first-quarter report, in which search revenue expanded 19% year-o... [1...",0.949,positive,0.949,1.32,1.253,https://finbold.com/wall-street-sets-google-stock-price-target/,2026-05-01 20:13:45,2026-05-01,
8de69c750cb6fd9f,GOOGL,Google,2026-04-29,Barchart.com,newsapi,Stocks Pressured as Soaring Crude Prices Raise Inflation Concerns,"Stocks Pressured as Soaring Crude Prices Raise Inflation Concerns. WTI crude oil prices (CLM26) are up by more than +4% today as the US and Iran are locked in a battle for control of the Strait of Hormuz, with both sides blocking the waterway to gain leverage during… [+8510 chars]",0.928,positive,0.928,1.3,1.202,https://www.barchart.com/story/news/1591670/stocks-pressured-as-soaring-crude-prices-raise-inflation-concerns,2026-05-01 20:13:45,2026-05-01,
2d540b3757520958,GOOGL,Google,2026-04-29,24/7 Wall St.,newsapi,"Nasdaq Composite Treads Carefully Ahead of Big Tech Bonanza, Fed Decision","Nasdaq Composite Treads Carefully Ahead of Big Tech Bonanza, Fed Decision. Quick Read
<ul><li>Amazon (AMZN), Alphabet (GOOGL), Meta (META), and Microsoft (MSFT) are reporting earnings today after the bell, with investors nervous following OpenAIs failure to meet internal g… [+3672 chars]",-0.888,negative,0.888,1.3,-1.151,https://247wallst.com/investing/2026/04/29/nasdaq-composite-treads-carefully-ahead-of-big-tech-bonanza-fed-decision/,2026-05-01 20:13:45,2026-05-01,
2bdd838a9335a1dc,GOOGL,Google,2026-05-01,Milliondollarjourney.com,newsapi,Best International Stocks for Canadians: Should You Invest Outside Canada?,"Best International Stocks for Canadians: Should You Invest Outside Canada?. With USMCA negotiations about to begin, and the Canadian housing market having a pretty rough go, we’re getting a lot of emails and questions about the best international stocks outside of Canada and… [+19291 chars]",0.0,neutral,0.703,1.3,0.0,https://milliondollarjourney.com/invest-outside-canada.htm,2026-05-04 20:26:24,2026-05-04,
c840101ae8ebc603,GOOGL,Google,2026-05-02,Yahoo Entertainment,newsapi,Google Just Warned of a Significant Increase in 2027 CapEx. Why GOOGL Stock Investors Don’t Seem to Care.,"Google Just Warned of a Significant Increase in 2027 CapEx. Why GOOGL Stock Investors Don’t Seem to Care.. If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other wor...",0.0,neutral,0.893,1.3,0.0,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_cade4bb5-114d-41c2-9324-a69819ba3ce1,2026-05-04 20:26:24,2026-05-04,
fb9ed14ed7423eed,GOOGL,Google,2026-05-03,Yahoo Entertainment,newsapi,Is Alphabet Inc. (GOOGL) A Good Stock To Buy Now?,"Is Alphabet Inc. (GOOGL) A Good Stock To Buy Now?. If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",0.0,neutral,0.93,1.32,0.0,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_330e4842-673b-4236-b03d-fce76c8e4373,2026-05-04 20:26:24,2026-05-04,
39c2ceba38d0b72f,GOOGL,Google,2026-05-01,Barchart.com,newsapi,SLB Stock Is Lit Up by Block-Size Bull Call Spread as Unusual Options Activity Screams ‘Very Bullish’,"SLB Stock Is Lit Up by Block-Size Bull Call Spread as Unusual Options Activity Screams ‘Very Bullish’. Depending on the source, anywhere from 11 to 18 major global stock exchanges are closed today for the May Day holiday. As a result, volumes should be lighter here in the U.S.
That doesnt mean ther...",-0.419,negative,0.419,1.3,-0.543,https://www.barchart.com/story/news/1652467/slb-stock-is-lit-up-by-block-size-bull-call-spread-as-unusual-options-activity-screams-very-bullish,2026-05-04 20:26:24,2026-05-04,
3694e4996ffb1e13,GOOGL,Google,2026-05-01,Yahoo Entertainment,newsapi,"Is Alphabet (GOOG, GOOGL) Still The Best AI Stock to Buy After Latest Post-Earnings Surge?","Is Alphabet (GOOG, GOOGL) Still The Best AI Stock to Buy After Latest Post-Earnings Surge?. We just covered Here is How Billionaire Philippe Laffonts Top 10 Picks Crushed The Market. Alphabet Inc. (NASDAQ:GOOGL) ranks #6 (see the Here is How Billionaire Philippe Laffonts Top 5 Picks Crushed… [+2478 ...",0.0,neutral,0.849,1.3,0.0,https://finance.yahoo.com/markets/stocks/articles/alphabet-goog-googl-still-best-132759192.html,2026-05-04 20:26:24,2026-05-04,
048f32c1c9caadf5,GOOGL,Google,2026-05-02,24/7 Wall St.,newsapi,The Shocking Similarity Between Micron and Nvidia as AI Turns Memory Into a Goldmine,"The Shocking Similarity Between Micron and Nvidia as AI Turns Memory Into a Goldmine. Quick Read
<ul><li>Micron (MU) posted gross margins of 74.4% on record revenue of $23.86B in fiscal Q2 2026, matching Nvidias levels and reversing from -33% margins three years ago, driven by domina… [+5283 chars]",0.938,positive,0.938,1.3,1.215,https://247wallst.com/investing/2026/05/02/the-shocking-similarity-between-micron-and-nvidia-as-ai-turns-memory-into-a-goldmine/,2026-05-04 20:26:24,2026-05-04,
172a4fef4f4ae416,GOOGL,Google,2026-05-03,Yahoo Entertainment,newsapi,"Jobs day, semiconductor earnings, and stock market momentum: What to watch this week","Jobs day, semiconductor earnings, and stock market momentum: What to watch this week. Investors enter the week coming off a solid start to May on Friday and earnings reports last week from five of the seven Magnificent 7 companies.
And theres plenty to look forward to in a busy week … [+11577 chars...",0.0,neutral,0.75,1.58,0.0,https://finance.yahoo.com/markets/article/jobs-day-semiconductor-earnings-and-stock-market-momentum-what-to-watch-this-week-100000536.html,2026-05-04 20:26:24,2026-05-04,
cb844b4b4306958a,GOOGL,Google,2026-05-01,Yahoo Entertainment,newsapi,The stock market just had its best month since the pandemic rebound: Chart of the Day,"The stock market just had its best month since the pandemic rebound: Chart of the Day. Stocks knocked it out of the park in April.
Wall Streets April rebound ended the month with a scoreboard that looks more like 2020 than 2026 and some of the details look even more like the dot-com e… [+2414 chars...",0.0,neutral,0.849,1.3,0.0,https://finance.yahoo.com/markets/article/the-stock-market-just-had-its-best-month-since-the-pandemic-rebound-chart-of-the-day-100000062.html,2026-05-04 20:26:24,2026-05-04,
80b67805ae083f92,GOOGL,Google,2026-05-04,Barchart.com,newsapi,Amazon Stock Forecast: Could AI and Chips Make AMZN a $4 Trillion Company?,"Amazon Stock Forecast: Could AI and Chips Make AMZN a $4 Trillion Company?. Barring Nvidia (NVDA), which reports outside the usual earnings season, all other Magnificent 7 stocks have released their earnings for the March quarter. Alphabet (GOOG) (GOOGL) is by far the bigges… [+4813 chars]",-0.521,negative,0.521,1.58,-0.825,https://www.barchart.com/story/news/1681473/amazon-stock-forecast-could-ai-and-chips-make-amzn-a-4-trillion-company,2026-05-05 20:19:30,2026-05-05,
bb1b9c94115f992e,GOOGL,Google,2026-05-04,Barchart.com,newsapi,Option Volatility And Earnings Report For May 4 - 8,"Option Volatility And Earnings Report For May 4 - 8. Most of the Mag-7 how now reported after a big week last week, but we still have some important companies reporting this week. We have Palantir (PLTR), Advanced Micro Devices (AMD), Coinbase (COIN), … [+4283 chars]",0.0,neutral,0.903,1.58,0.0,https://www.barchart.com/story/news/1680701/option-volatility-and-earnings-report-for-may-4-8,2026-05-05 20:19:30,2026-05-05,
01364f77397ca82a,GOOGL,Google,2026-05-04,Yahoo Entertainment,newsapi,Jim Cramer Makes Big Prediction About Alphabet (GOOGL),"Jim Cramer Makes Big Prediction About Alphabet (GOOGL). We recently published
Jim Cramer Commented On Big Market Confusion &amp; Discussed These 20 Stocks. Alphabet Inc. (NASDAQ:GOOGL) is one of the stocks discussed by Jim Cramer. Alphabet Inc. (NASDAQ:G… [+2165 chars]",0.0,neutral,0.949,1.58,0.0,https://finance.yahoo.com/markets/stocks/articles/jim-cramer-makes-big-prediction-163957880.html,2026-05-05 20:19:30,2026-05-05,
3e15ce6c7ba535bf,GOOGL,Google,2026-05-03,Ibtimes.com.au,newsapi,Alphabet vs Apple Stock 2026: Why GOOGL Edges Out AAPL as the Smarter Buy for Growth Investors,"Alphabet vs Apple Stock 2026: Why GOOGL Edges Out AAPL as the Smarter Buy for Growth Investors. NEW YORK — Investors weighing Alphabet Inc. against Apple Inc. as 2026 unfolds confront a classic growth-versus-stability choice, with Wall Street tilting toward Alphabet's AI-fueled momentum and exp… [+6...",0.632,positive,0.632,1.3,0.819,https://www.ibtimes.com.au/alphabet-vs-apple-stock-2026-why-googl-edges-out-aapl-smarter-buy-growth-investors-1868061,2026-05-05 20:19:30,2026-05-05,
ffa6c223a9e62a4e,GOOGL,Google,2026-05-05,The Economic Times,gnews,US market today: Alphabet closes in on Nvidia's spot as world's biggest company,"US market today: Alphabet closes in on Nvidia's spot as world's biggest company. Synopsis
Alphabet is nearing Nvidia's valuation, driven by a strong stock rally fueled by its AI advancements and robust cloud business. This surge positions the Google parent for a potential return to the No. 1 spot, r...",0.953,positive,0.953,1.32,1.258,https://economictimes.indiatimes.com/markets/us-stocks/news/us-market-today-alphabet-closes-in-on-nvidias-spot-as-worlds-biggest-company/articleshow/130832852.cms,2026-05-06 20:34:53,2026-05-06,
c5b6836f88cbb32f,GOOGL,Google,2026-05-04,MarketBeat,newsapi,5 Mega-Cap Stocks That Beat Q1 2026 Earnings and Are Still Climbing,"5 Mega-Cap Stocks That Beat Q1 2026 Earnings and Are Still Climbing. Conceptual illustration of a digital cloud connected to a city skyline by glowing data streams.
Key Points
<ul><li>Alphabet, Amazon, Apple, Qualcomm, and Caterpillar all reported Q1 2026 earnings b… [+8923 chars]",0.0,neutral,0.792,1.3,0.0,https://www.marketbeat.com/originals/5-mega-cap-stocks-that-beat-q1-2026-earnings-and-are-still-climbing/?utm_source=yahoofinance&amp;utm_medium=yahoofinance,2026-05-06 20:34:54,2026-05-06,
ebabdc293d23a4c7,GOOGL,Google,2026-05-05,24/7 Wall St.,newsapi,Alphabet Stock: I See a Path to $500 by 2027,"Alphabet Stock: I See a Path to $500 by 2027. Quick Read
<ul><li>Google (GOOGL) beat Q1 earnings with $109.9B in revenue (up 22% YoY) and $5.11 EPS versus $2.63 consensus, while Google Cloud surged 63% to $20B with a backlog nearly doubling to … [+4683 chars]",0.949,positive,0.949,1.58,1.503,https://247wallst.com/investing/2026/05/05/alphabet-stock-i-see-a-path-to-500-by-2027/,2026-05-06 20:34:54,2026-05-06,
04297d9ef753333e,GOOGL,Google,2026-04-30 11:36,Devdiscourse,gnews,Stocks Surge as Tech Giants Outshine Inflation Fears,"Stocks Surge as Tech Giants Outshine Inflation Fears. U.S. stock index futures experienced a rise on Thursday, bouncing back from earlier caution as investors evaluated the strength of corporate earnings against inflation concerns heightened by rising oil prices.
The market's volatility reflects an unde... [827 chars]",0.9155,positive,0.9155,1.08,0.9888,https://www.devdiscourse.com/article/headlines/3892027-stocks-surge-as-tech-giants-outshine-inflation-fears,2026-05-07 08:30:25,2026-05-07,Google
67618c7bfd756a3d,GOOGL,Google,2026-05-01 09:31,The Atlanta Journal-Constitution,gnews,"World shares are mixed with most markets closed for May Day, while oil holds steady at $111 a barrel","World shares are mixed with most markets closed for May Day, while oil holds steady at $111 a barrel. World shares were mixed and U.S. futures edged higher Friday, with most markets closed for May Day holidays.
Brent crude’s price rose 83 cents to $111.23 per barrel while U.S. benchmark crude added 12 cents to $105.19 a barrel.
lliw aw ot keew-eerht ... [632 chars]",0.9036,positive,0.9036,1.08,0.9759,https://www.ajc.com/news/2026/05/world-shares-are-mixed-with-most-markets-closed-for-may-day-while-oil-holds-steady-at-111-a-barrel/,2026-05-07 08:30:26,2026-05-07,Google
9738840f8d49ab6b,GOOGL,Google,2026-04-29 21:26,Hindustan Times,gnews,"Stock market today: What Google, Microsoft, Meta and Amazon earnings reports say. Explained","Stock market today: What Google, Microsoft, Meta and Amazon earnings reports say. Explained. CEO Sundar Pichai said Alphabet’s AI investments “are lighting up every part of the business.”
That performance helped fuel a more than 6% after-hours stock jump, with investors rewarding both monetization and scale.
“The significant reacceleration i... [1929 chars]",0.8871,positive,0.8871,1.08,0.958,https://www.hindustantimes.com/world-news/us-news/stock-market-today-what-google-alphabet-microsoft-meta-facebook-amazon-qualcomm-earnings-reports-say-explained-101777497071990.html,2026-05-07 08:30:26,2026-05-07,Google
57036ddf43f6c9e2,GOOGL,Google,2026-04-30 16:04,Devdiscourse,gnews,Oil Market Turbulence Amid Strong Corporate Profits: A Stock Market Overview,"Oil Market Turbulence Amid Strong Corporate Profits: A Stock Market Overview. Oil prices saw significant fluctuations on Thursday, initially soaring to their highest levels since the conflict with Iran began, before quickly retreating. Concurrently, the US stock market exhibited upward momentum, buoyed by robust profit reports... [1241 chars]",0.9463,positive,0.9463,1.08,1.022,https://www.devdiscourse.com/article/business/3892564-oil-market-turbulence-amid-strong-corporate-profits-a-stock-market-overview,2026-05-07 08:30:30,2026-05-07,Alphabet
429aa91053ff0ec5,GOOGL,Google,2026-04-30 20:14,WTOP,gnews,"US stocks rally to the finish of their best month since 2020, even as oil prices whipsaw","US stocks rally to the finish of their best month since 2020, even as oil prices whipsaw. NEW YORK (AP) — The U.S stock market motored to more records Thursday as profits keep piling up for Alphabet, Caterpillar and other big businesses. The gains came after the latest whipsaw moves for oil prices, which surged toward their highest levels... [4706 chars]",0.9092,positive,0.9092,1.08,0.982,https://wtop.com/world/2026/04/brent-crude-tops-125-a-barrel-on-iran-war-worries-while-world-stocks-retreat/,2026-05-07 08:30:30,2026-05-07,Alphabet
d107e5c8349c91a3,GOOGL,Google,2026-05-04 11:31,Barchart,gnews,Alphabet Stock: Analyst Estimates & Ratings,"Alphabet Stock: Analyst Estimates & Ratings. With a market cap of around $4.6 trillion, Alphabet Inc. (GOOG) is a global technology conglomerate and the parent company of Google, headquartered in Mountain View, California. Formed in 2015 as part of a corporate restructuring, it operates across ... [2706 chars]",0.0,neutral,0.9351,1.08,0.0,https://www.barchart.com/story/news/1681612/alphabet-stock-analyst-estimates-ratings,2026-05-07 08:30:30,2026-05-07,Alphabet
b590eedd473959ca,GOOGL,Google,2026-04-30 21:51,Los Angeles Times,gnews,U.S. stocks rally to the finish of their best month since 2020,"U.S. stocks rally to the finish of their best month since 2020. The U.S stock market motored to more records Thursday as profits keep piling up for Alphabet, Caterpillar and other big businesses. The gains came after the latest whipsaw moves for oil prices, which surged toward their highest levels since the war w... [4476 chars]",0.8328,positive,0.8328,1.08,0.8994,https://www.latimes.com/business/story/2026-04-30/u-s-stocks-rally-to-finish-of-their-best-month-since-2020,2026-05-07 08:30:31,2026-05-07,Alphabet
25a6b7468cd59d13,GOOGL,Google,2026-05-04 13:05,CNBC,gnews,Jim Cramer's top 10 things to watch in the stock market Monday,"Jim Cramer's top 10 things to watch in the stock market Monday. My top 10 things to watch Monday, May 4 1. Oil prices jumped after conflicting media reports of an Iranian attack on a U.S. warship sparked more concerns about instability in the region, pushing the S & P 500 lower. It follows a blockbuster week for ... [4264 chars]",-0.909,negative,0.909,1.62,-1.4726,https://www.cnbc.com/2026/05/04/jim-cramers-top-10-things-to-watch-in-the-stock-market-monday.html,2026-05-07 08:30:31,2026-05-07,Alphabet
d319f1183c0b2c36,GOOGL,Google,2026-04-30 18:31,Devdiscourse,gnews,U.S. Stock Surge: S&P 500 and Nasdaq Eye Historic Gains Amid Earnings Win,"U.S. Stock Surge: S&P 500 and Nasdaq Eye Historic Gains Amid Earnings Win. U.S. stocks made a significant upward move on Thursday, with the S&P 500 and Nasdaq poised for their largest monthly gains in years, buoyed by strong corporate earnings. This bullish sentiment helped investors overlook a geopolitical-induced oil supp... [797 chars]",0.9206,positive,0.9206,1.08,0.9942,https://www.devdiscourse.com/article/headlines/3892771-us-stock-surge-sp-500-and-nasdaq-eye-historic-gains-amid-earnings-win,2026-05-07 08:30:31,2026-05-07,Alphabet
